has_collection,budget_processed,log_budget,genres_reform,num_genres,genre_rank,log_num_genres,log_genre_rank,has_homepage,in_english,production_companies_reform,topStudio,log_num_studios,log_numTopStudios,log_overview_len,log_day_of_week,log_year,log_month,log_season,has_poster_path,eng,num_production_countries,usa_produced,topLeadDirector,numTopDirectors,topLeadExecProd,numTopExecProd,topLeadProducer,numTopProducers,topLeadComposer,numTopComposers,topLeadDirectorPhoto,numTopDirectorsPhoto,topLeadEditor,numTopEditors,log_num_crew,log_num_male_crew,log_num_female_crew,runtime_processed,log_runtime,log_title_len,log_num_cast,topLeadActor,log_numTopActors,log_revenue
Belongs in Collection,38000000,17.453096744006448,"['Action', 'Crime', 'Thriller']",3,15,1.3862943611198906,2.772588722239781,0,1,"['Universal Pictures', 'Original Film', 'Ardustry Entertainment', 'Mediastream Film GmbH & Co. Productions KG']",1,1.6094379124341003,0.6931471805599453,5.54907608489522,1.791759469228055,7.601901959875166,1.9459101490553132,1.0986122886681098,1,English is Spoken Language,2,1,0,0,0,0,0,1,0,0,0,0,1,2,4.955827057601261,3.2188758248682006,3.2188758248682006,106.0,4.672828834461906,3.2188758248682006,3.4011973816621555,0,1.3862943611198906,19.149600034602248
Not in Collection,90000000,18.31532023940565,"['Horror', 'Science Fiction', 'Thriller']",3,10,1.3862943611198906,2.3978952727983707,0,1,"['United Artists', 'Metro-Goldwyn-Mayer (MGM)', 'Hammerhead Productions', 'Screenland Pictures']",0,1.6094379124341003,0.0,5.717027701406222,1.791759469228055,7.601402334583733,0.6931471805599453,0.6931471805599453,1,English is Spoken Language,2,1,0,1,0,0,0,0,0,0,0,0,0,1,4.0943445622221,2.9444389791664403,2.9444389791664403,91.0,4.5217885770490405,2.302585092994046,2.5649493574615367,0,0.0,16.5120333733157
Not in Collection,16000000,0.0,"['Drama', 'Romance']",2,4,1.0986122886681098,1.6094379124341003,0,1,['Stand See'],0,0.6931471805599453,0.0,6.282266746896006,1.791759469228055,7.599901959208498,1.3862943611198906,1.3862943611198906,1,English is Not Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.772588722239781,1.791759469228055,1.791759469228055,74.0,4.31748811353631,2.4849066497880004,2.3978952727983707,0,0.0,13.185629214022415
Belongs in Collection,15000000,16.52356082573315,"['Action', 'Adventure', 'Thriller', 'War']",4,15,1.6094379124341003,2.772588722239781,0,1,['Orion Pictures'],0,0.6931471805599453,0.0,5.746203190540153,1.791759469228055,7.592366128519796,2.3978952727983707,1.0986122886681098,1,English is Spoken Language,1,1,0,1,1,2,0,0,0,1,0,1,0,1,4.0943445622221,3.044522437723423,3.044522437723423,93.0,4.543294782270004,2.4849066497880004,3.1780538303479458,0,0.0,18.645526086398274
Belongs in Collection,32000000,17.281246492014,"['Adventure', 'Action', 'Thriller']",3,19,1.3862943611198906,2.995732273553991,1,1,['Eon Productions'],1,0.6931471805599453,0.6931471805599453,5.225746673713202,1.791759469228055,7.595889917718538,2.0794415416798357,1.3862943611198906,1,English is Spoken Language,2,1,1,1,0,0,1,4,0,1,0,0,0,0,2.995732273553991,2.70805020110221,2.70805020110221,133.0,4.897839799950911,2.772588722239781,3.2188758248682006,0,0.0,18.8664366078985
Not in Collection,30000000,17.216707972959764,"['Thriller', 'Crime', 'Drama']",3,12,1.3862943611198906,2.5649493574615367,1,1,"['New Line Cinema', 'Solaris Film', 'Avery Pix', 'Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG']",1,1.6094379124341003,1.0986122886681098,5.8998973535824915,1.0986122886681098,7.605392364814935,2.302585092994046,0.6931471805599453,1,English is Spoken Language,2,1,0,0,0,2,0,1,0,1,0,0,0,0,2.995732273553991,2.3978952727983707,2.3978952727983707,130.0,4.875197323201151,2.772588722239781,2.9444389791664403,0,0.0,17.254271158099154
Not in Collection,16000000,0.0,['Drama'],1,4,0.6931471805599453,1.6094379124341003,0,1,"['Film Council', 'Scottish Screen', 'Bórd Scannán na hÉireann']",0,1.3862943611198906,0.0,5.986452005284438,1.6094379124341003,7.602401335665818,2.3978952727983707,1.0986122886681098,1,English is Spoken Language,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1.9459101490553132,1.3862943611198906,1.3862943611198906,119.0,4.787491742782046,3.091042453358316,2.302585092994046,0,0.0,16.857983372835584
Not in Collection,16000000,0.0,"['Comedy', 'Romance']",2,9,1.0986122886681098,2.302585092994046,0,1,"['Twentieth Century Fox Film Corporation', 'Hughes Entertainment']",1,1.0986122886681098,0.0,5.726847747587197,1.791759469228055,7.596894438144544,1.791759469228055,0.6931471805599453,1,English is Spoken Language,1,1,1,1,0,0,0,0,0,0,0,1,0,0,2.4849066497880004,2.302585092994046,2.302585092994046,104.0,4.653960350157523,2.772588722239781,2.6390573296152584,0,0.0,16.898839612125755
Not in Collection,6000000,15.607270193858982,"['Adventure', 'Drama', 'Action']",3,19,1.3862943611198906,2.995732273553991,1,0,"['Toho Company', 'Sedic International']",0,1.0986122886681098,0.0,5.488937726156687,1.6094379124341003,7.606387389772652,2.302585092994046,0.6931471805599453,1,English is Not Spoken Language,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.302585092994046,0.6931471805599453,0.6931471805599453,141.0,4.955827057601261,2.5649493574615367,3.295836866004329,0,0.0,16.680857456415527
Not in Collection,82500000,18.228308863426122,"['Comedy', 'Drama', 'Fantasy', 'Romance']",4,9,1.6094379124341003,2.302585092994046,0,1,"['Original Film', 'Columbia Pictures Corporation', 'Revolution Studios', 'Happy Madison Productions']",1,1.6094379124341003,1.0986122886681098,5.25227342804663,1.6094379124341003,7.604396348796338,1.9459101490553132,1.0986122886681098,1,English is Spoken Language,1,1,0,0,0,1,0,1,0,0,1,1,0,0,2.772588722239781,2.772588722239781,2.772588722239781,107.0,4.68213122712422,1.791759469228055,3.2188758248682006,1,0.6931471805599453,19.286441258642544
Not in Collection,14000000,16.454567959008102,"['Drama', 'Crime']",2,4,1.0986122886681098,1.6094379124341003,0,1,['Steve White Entertainment'],0,0.6931471805599453,0.0,5.840641657373398,1.6094379124341003,7.599901959208498,1.0986122886681098,1.0986122886681098,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,1.0986122886681098,1.0986122886681098,93.0,4.543294782270004,3.8501476017100584,2.772588722239781,0,0.0,18.89692547568809
Belongs in Collection,5000000,15.424948670398354,['Comedy'],1,9,0.6931471805599453,2.302585092994046,0,1,['Alliance Films'],0,0.6931471805599453,0.0,5.902633333401366,1.791759469228055,7.604396348796338,2.3978952727983707,1.0986122886681098,1,English is Spoken Language,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0794415416798357,1.791759469228055,1.791759469228055,95.0,4.564348191467836,3.367295829986474,2.5649493574615367,0,0.0,15.159290868844698
Not in Collection,259000,12.464587201678082,"['Drama', 'Mystery']",2,4,1.0986122886681098,1.6094379124341003,0,1,['Metro-Goldwyn-Mayer (MGM)'],0,0.6931471805599453,0.0,5.003946305945459,1.791759469228055,7.615298339825815,2.4849066497880004,1.3862943611198906,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,2.0794415416798357,2.0794415416798357,65.0,4.189654742026425,2.833213344056216,2.4849066497880004,0,0.0,13.733216401013184
Not in Collection,180000000,19.00846741441004,"['Animation', 'Family']",2,16,1.0986122886681098,2.833213344056216,1,1,"['Walt Disney Pictures', 'Pixar Animation Studios', 'FortyFour Studios']",1,1.3862943611198906,1.0986122886681098,5.940171252720432,2.0794415416798357,7.605392364814935,1.9459101490553132,1.0986122886681098,1,English is Spoken Language,1,1,0,0,1,1,1,1,1,1,0,1,0,0,3.970291913552122,2.9444389791664403,2.9444389791664403,98.0,4.59511985013459,1.9459101490553132,3.4965075614664802,0,0.0,20.071859002213046
Not in Collection,16000000,0.0,"['Drama', 'Comedy']",2,4,1.0986122886681098,1.6094379124341003,0,1,"['Lionsgate', '34th Street Films']",0,1.0986122886681098,0.0,4.6443908991413725,1.791759469228055,7.608374474380783,1.3862943611198906,1.3862943611198906,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.9459101490553132,1.791759469228055,1.791759469228055,111.0,4.718498871295094,3.044522437723423,2.772588722239781,0,0.0,16.608997018431623
Belongs in Collection,4000000,15.201805169084134,"['Horror', 'Thriller', 'Science Fiction']",3,10,1.3862943611198906,2.3978952727983707,0,1,"['Miramax Films', 'Dimension Films', 'Trans Atlantic Entertainment']",0,1.3862943611198906,0.0,5.159055299214529,1.791759469228055,7.599401333415815,1.3862943611198906,1.3862943611198906,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.1354942159291497,2.1972245773362196,2.1972245773362196,86.0,4.465908118654584,3.091042453358316,2.9444389791664403,0,0.0,16.629421209735973
Not in Collection,40000000,17.50439003707821,"['Romance', 'Comedy', 'Drama']",3,11,1.3862943611198906,2.4849066497880004,1,1,"['Alcon Entertainment', 'Lionsgate', 'Phoenix Pictures', 'What to Expect Productions']",0,1.6094379124341003,0.0,6.1092475827643655,1.6094379124341003,7.607381425639791,1.791759469228055,0.6931471805599453,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.995732273553991,1.9459101490553132,1.9459101490553132,110.0,4.709530201312334,3.6109179126442243,3.4339872044851463,0,0.0,18.193780156307493
Not in Collection,16000000,0.0,['Comedy'],1,9,0.6931471805599453,2.302585092994046,0,1,"['Fox Searchlight Pictures', 'British Film Company']",0,1.0986122886681098,0.0,6.208590026096629,1.791759469228055,7.6093665379542115,2.0794415416798357,1.3862943611198906,1,English is Spoken Language,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.784189633918261,1.0986122886681098,1.0986122886681098,91.0,4.5217885770490405,3.4339872044851463,4.127134385045092,0,0.0,17.450883006080275
Belongs in Collection,16000000,0.0,"['Action', 'Crime', 'Drama', 'Thriller']",4,15,1.6094379124341003,2.772588722239781,0,1,"['Cannon Group', 'Cannon Films', 'Metro-Goldwyn-Mayer (MGM)']",0,1.3862943611198906,0.0,5.700443573390687,1.3862943611198906,7.592870287844818,2.302585092994046,0.6931471805599453,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2.4849066497880004,1.791759469228055,1.791759469228055,90.0,4.51085950651685,3.044522437723423,2.772588722239781,0,0.0,16.393302328263676
Not in Collection,4500000,15.319588176962746,"['Comedy', 'Drama']",2,9,1.0986122886681098,2.302585092994046,1,1,['Werc Werk Works'],0,0.6931471805599453,0.0,5.176149732573829,1.9459101490553132,7.605890001053122,2.3978952727983707,1.0986122886681098,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,1.3862943611198906,1.3862943611198906,97.0,4.584967478670572,2.995732273553991,2.5649493574615367,0,0.0,13.520893829603951
Not in Collection,16000000,0.0,['Drama'],1,4,0.6931471805599453,1.6094379124341003,0,0,['Majid Majidi Film Production'],0,0.6931471805599453,0.0,6.297109319933935,1.3862943611198906,7.605392364814935,2.3978952727983707,1.0986122886681098,1,English is Not Spoken Language,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,1.0986122886681098,1.0986122886681098,96.0,4.574710978503383,3.044522437723423,2.302585092994046,0,0.0,11.657943136987681
Not in Collection,7000000,15.76142084987672,['Horror'],1,10,0.6931471805599453,2.3978952727983707,0,1,['Smart Egg Pictures'],0,0.6931471805599453,0.0,5.288267030694535,1.791759469228055,7.5953872788539725,2.5649493574615367,0.0,1,English is Spoken Language,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,1.3862943611198906,1.3862943611198906,87.0,4.477336814478207,2.833213344056216,2.1972245773362196,0,0.0,11.821909040841925
Not in Collection,60000000,17.909855136853043,"['Action', 'Thriller', 'Crime']",3,15,1.3862943611198906,2.772588722239781,0,1,"['Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Major Studio Partners', 'Regency Enterprises', 'Epsilon Motion Pictures', 'New Regency Pictures', 'Sentinel Productions', 'Furthur Films']",1,2.1972245773362196,0.6931471805599453,5.293304824724492,1.3862943611198906,7.604396348796338,1.6094379124341003,0.0,1,English is Spoken Language,1,1,0,0,0,1,0,0,0,1,0,1,0,0,3.258096538021482,2.5649493574615367,2.5649493574615367,108.0,4.6913478822291435,2.5649493574615367,2.772588722239781,0,0.0,18.17119767057406
Not in Collection,24000000,16.993564429978885,"['Action', 'Comedy', 'Drama']",3,15,1.3862943611198906,2.772588722239781,1,1,"['Bel Air Entertainment', 'Warner Bros.']",0,1.0986122886681098,0.0,4.736198448394496,1.791759469228055,7.601402334583733,1.6094379124341003,0.0,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.3978952727983707,2.1972245773362196,2.1972245773362196,107.0,4.68213122712422,2.772588722239781,3.871201010907891,0,0.0,16.330979632409907
Not in Collection,12600000,16.349207451286784,"['Drama', 'Crime']",2,4,1.0986122886681098,1.6094379124341003,0,1,"['Fox Searchlight Pictures', 'Chernin Entertainment']",0,1.0986122886681098,0.6931471805599453,5.455321115357702,1.791759469228055,7.608374474380783,2.302585092994046,0.6931471805599453,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3.912023005428146,2.3978952727983707,2.3978952727983707,106.0,4.672828834461906,2.1972245773362196,3.091042453358316,0,0.0,16.762815688948518
Not in Collection,85000000,18.258161826219297,"['Comedy', 'Family', 'Fantasy']",3,9,1.3862943611198906,2.302585092994046,0,1,"['Paramount Pictures', 'Kerner Entertainment Company']",1,1.0986122886681098,0.6931471805599453,5.438079308923196,1.791759469228055,7.604396348796338,2.5649493574615367,0.0,1,English is Spoken Language,2,1,0,0,0,0,0,0,1,1,1,1,0,0,3.295836866004329,2.4849066497880004,2.4849066497880004,97.0,4.584967478670572,2.772588722239781,3.8066624897703196,1,0.0,18.78532386448472
Not in Collection,10000000,16.118095750958314,"['Music', 'Comedy', 'Drama', 'Romance', 'Science Fiction']",5,3,1.791759469228055,1.3862943611198906,0,1,"['De Laurentiis Entertainment Group (DEG)', 'Kestrel Films', 'Earth Girls']",0,1.3862943611198906,0.0,5.986452005284438,1.6094379124341003,7.5953872788539725,2.302585092994046,0.6931471805599453,1,English is Spoken Language,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2.6390573296152584,2.302585092994046,2.302585092994046,100.0,4.61512051684126,3.044522437723423,3.044522437723423,0,0.0,15.180658909854401
Not in Collection,55000000,17.822843761378564,"['Animation', 'Comedy', 'Family']",3,16,1.3862943611198906,2.833213344056216,0,1,"['Reel FX Creative Studios', 'Relativity Media']",0,1.0986122886681098,0.0,5.786897381366708,1.3862943611198906,7.607878073278507,2.3978952727983707,1.0986122886681098,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.6390573296152584,1.791759469228055,1.791759469228055,91.0,4.5217885770490405,2.3978952727983707,2.8903717578961645,1,0.0,18.5159909328476
Not in Collection,75000000,18.132998684833918,"['Animation', 'Comedy', 'Family']",3,16,1.3862943611198906,2.833213344056216,1,1,"['Gracie Films', 'Twentieth Century Fox Film Corporation']",0,1.0986122886681098,0.6931471805599453,5.030437921392435,1.3862943611198906,7.60489448081162,2.0794415416798357,1.3862943611198906,1,English is Spoken Language,1,1,0,0,0,0,0,0,1,1,0,0,0,2,4.204692619390966,3.044522437723423,3.044522437723423,87.0,4.477336814478207,2.9444389791664403,3.091042453358316,0,0.6931471805599453,20.08284174692816
Not in Collection,3200000,14.978661680269907,"['Horror', 'Comedy', 'Romance']",3,10,1.3862943611198906,2.3978952727983707,0,1,['Night Light Films'],0,0.6931471805599453,0.0,5.683579767338681,1.791759469228055,7.593877844605118,2.4849066497880004,1.3862943611198906,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,94.0,4.553876891600541,2.4849066497880004,1.9459101490553132,1,0.6931471805599453,16.118095750958314
Not in Collection,2000000,14.508658238524095,"['Crime', 'Drama', 'Thriller']",3,5,1.3862943611198906,1.791759469228055,0,1,"['Itaca Films', 'BN Films', 'Brightside Entertainment', '1019 Entertainment', 'Yoruba Saxon Productions']",0,1.791759469228055,0.0,6.129050210060545,1.6094379124341003,7.60887062919126,2.302585092994046,0.6931471805599453,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.8918202981106265,1.9459101490553132,1.9459101490553132,97.0,4.584967478670572,2.0794415416798357,3.1354942159291497,0,0.0,14.845668758547014
Not in Collection,16000000,0.0,"['Crime', 'Drama', 'Thriller']",3,5,1.3862943611198906,1.791759469228055,0,1,['IRS Media'],0,0.6931471805599453,0.0,6.059123195581797,1.791759469228055,7.597396320212795,1.791759469228055,0.6931471805599453,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.833213344056216,2.1972245773362196,2.1972245773362196,105.0,4.663439094112067,2.70805020110221,2.70805020110221,0,0.0,14.249312362623641
Belongs in Collection,15000000,16.52356082573315,"['Action', 'Adventure', 'Science Fiction', 'Family', 'Fantasy']",5,15,1.791759469228055,2.772588722239781,1,1,"['Twentieth Century Fox Film Corporation', 'Saban Entertainment', 'Toei Company']",1,1.3862943611198906,0.0,5.517452896464707,1.791759469228055,7.59890045687141,1.9459101490553132,1.0986122886681098,1,English is Spoken Language,2,1,0,0,0,0,0,1,0,1,0,0,1,0,2.772588722239781,2.3978952727983707,2.3978952727983707,92.0,4.532599493153256,3.6888794541139363,2.5649493574615367,0,0.0,18.005165315142214
Not in Collection,16000000,0.0,"['Fantasy', 'Horror', 'Science Fiction']",3,14,1.3862943611198906,2.70805020110221,0,1,"['Admire Productions Ltd.', 'Coral Productions', 'Triumph Films']",0,1.3862943611198906,0.0,5.780743515792329,1.791759469228055,7.598399329323964,1.6094379124341003,0.0,1,English is Spoken Language,3,1,0,0,0,0,0,0,0,1,0,0,0,0,2.70805020110221,2.0794415416798357,2.0794415416798357,96.0,4.574710978503383,2.302585092994046,2.4849066497880004,0,0.0,15.286167896323784
Not in Collection,100000000,18.420680753952364,"['Western', 'Adventure']",2,13,1.0986122886681098,2.6390573296152584,0,1,"['Casey Silver Productions', 'Touchstone Pictures', 'Dune Films']",0,1.3862943611198906,0.0,5.393627546352362,1.791759469228055,7.60339933974067,1.3862943611198906,1.3862943611198906,1,English is Spoken Language,2,1,0,0,0,0,0,0,1,1,0,1,0,3,4.820281565605037,3.1354942159291497,3.1354942159291497,136.0,4.919980925828125,2.0794415416798357,2.833213344056216,0,0.6931471805599453,18.498599206244183
Not in Collection,22000000,16.906553056777135,"['Horror', 'Comedy']",2,10,1.0986122886681098,2.3978952727983707,0,1,"['Hollywood Pictures', 'Cometstone Pictures']",0,1.0986122886681098,0.0,4.795790545596741,1.6094379124341003,7.599901959208498,2.5649493574615367,0.0,1,English is Spoken Language,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5649493574615367,1.791759469228055,1.791759469228055,105.0,4.663439094112067,3.4011973816621555,3.091042453358316,0,0.0,17.095310780887992
Belongs in Collection,7000000,15.76142084987672,"['Horror', 'Thriller', 'Adventure']",3,10,1.3862943611198906,2.3978952727983707,1,1,"['Universal Pictures', 'Zanuck/Brown Productions']",1,1.0986122886681098,0.0,5.187385805840755,1.3862943611198906,7.588829878307813,1.9459101490553132,1.0986122886681098,1,English is Spoken Language,1,1,1,1,0,0,1,1,1,1,1,1,0,0,3.367295829986474,2.70805020110221,2.70805020110221,124.0,4.8283137373023015,1.6094379124341003,3.4011973816621555,0,0.0,19.969633776930614
Not in Collection,16000000,0.0,"['Action', 'Comedy', 'Family']",3,15,1.3862943611198906,2.772588722239781,0,1,['Hollywood Pictures'],0,0.6931471805599453,0.0,5.455321115357702,1.791759469228055,7.597897950521784,2.1972245773362196,0.0,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,0.0,0.0,95.0,4.564348191467836,2.4849066497880004,2.0794415416798357,0,0.6931471805599453,15.044607686557733
Not in Collection,6700000,15.717618233614914,['Action'],1,15,0.6931471805599453,2.772588722239781,0,0,['SLB Films Pvt. Ltd.'],0,0.6931471805599453,0.0,5.049856007249537,1.791759469228055,7.607381425639791,1.9459101490553132,1.0986122886681098,1,English is Not Spoken Language,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1354942159291497,1.791759469228055,1.791759469228055,143.0,4.969813299576001,2.6390573296152584,3.044522437723423,0,0.0,17.249497794707484
