belongs_to_collection,has_homepage,in_english,topStudio,usa_produced,lang,topLeadActor,has_tagline,has_keywords,topLeadDirector,topLeadExecProd,topLeadProducer,topLeadComposer,topLeadDirectorPhoto,topLeadEditor,log_budget_processed,log_num_genres,log_genre_rank,log_overview_len,log_num_studios,log_numTopStudios,log_num_production_countries,log_month,log_season,log_year,log_day_of_week,log_week_of_year,log_runtime_processed,log_num_languages,log_title_len,log_num_cast,log_numTopActors,log_num_crew,log_num_male_crew,log_num_female_crew,log_numTopDirectors,log_numTopExecProd,log_numTopProducers,log_numTopComposers,log_numTopDirectorsPhoto,log_numTopEditors,log_year_to_budget_ratio,log_cast_to_budget_ratio,log_topActor_to_budget_ratio
0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,16.588099342704055,1.6094379124341003,1.6094379124341003,4.574710978503383,1.3862943611198906,0.0,1.0986122886681098,2.4849066497880004,1.3862943611198906,7.595889917718538,1.791759469228055,3.828641396489095,4.6443908991413725,0.6931471805599453,2.302585092994046,2.8903717578961645,0.0,2.995732273553991,1.0986122886681098,1.6094379124341003,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,8.992836306123925,13.754886998647274,0.0
0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,17.50439003707821,1.9459101490553132,2.772588722239781,5.739792912179234,0.6931471805599453,0.0,0.6931471805599453,2.302585092994046,0.6931471805599453,7.597396320212795,1.791759469228055,3.6888794541139363,4.727387818712341,1.0986122886681098,3.2188758248682006,2.772588722239781,0.0,4.0943445622221,3.044522437723423,1.3862943611198906,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,9.907545372693688,14.79634018597593,0.0
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,16.380459992348886,1.6094379124341003,2.302585092994046,5.799092654460526,1.0986122886681098,0.0,0.6931471805599453,1.6094379124341003,0.0,7.598399329323964,1.3862943611198906,2.772588722239781,4.564348191467836,0.6931471805599453,2.3978952727983707,4.204692619390966,0.0,1.9459101490553132,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,8.782715337757194,12.190810250309575,0.0
0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,17.216707972959764,1.0986122886681098,2.4849066497880004,5.8377304471659395,1.3862943611198906,0.6931471805599453,0.6931471805599453,2.0794415416798357,1.3862943611198906,7.603897968521881,1.6094379124341003,3.4011973816621555,4.59511985013459,0.6931471805599453,2.70805020110221,3.044522437723423,0.0,2.70805020110221,2.0794415416798357,1.0986122886681098,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,9.613375430985846,14.220976332738882,0.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.914123179965662,1.0986122886681098,1.6094379124341003,5.568344503761097,0.0,0.0,0.6931471805599453,1.9459101490553132,1.0986122886681098,7.602401335665818,1.791759469228055,3.1780538303479458,5.049856007249537,1.6094379124341003,3.295836866004329,2.3978952727983707,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.312887997522675,12.611541086966115,0.0
0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,16.588099342704055,0.6931471805599453,1.6094379124341003,5.389071729816501,1.3862943611198906,0.0,1.0986122886681098,2.3978952727983707,1.0986122886681098,7.608374474380783,1.9459101490553132,3.7376696182833684,4.61512051684126,0.6931471805599453,2.9444389791664403,1.9459101490553132,0.0,2.5649493574615367,1.791759469228055,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,8.980347074003955,14.79634018597593,0.0
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,16.588099342704055,0.6931471805599453,2.772588722239781,4.77912349311153,1.6094379124341003,0.0,0.6931471805599453,1.0986122886681098,1.0986122886681098,7.607878073278507,1.9459101490553132,1.9459101490553132,4.543294782270004,0.6931471805599453,2.4849066497880004,3.295836866004329,0.0,3.4339872044851463,2.0794415416798357,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,8.980843659150535,13.330004367181253,0.0
0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,16.588099342704055,1.6094379124341003,2.772588722239781,5.14166355650266,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,7.595889917718538,1.791759469228055,1.0986122886681098,4.663439094112067,0.6931471805599453,2.5649493574615367,2.3978952727983707,0.0,3.828641396489095,2.8903717578961645,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.6931471805599453,8.992836306123925,14.285514812209815,0.0
1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,16.648723960844016,1.3862943611198906,2.3978952727983707,5.849324779946859,1.3862943611198906,0.0,0.6931471805599453,2.3978952727983707,1.0986122886681098,7.599901959208498,1.791759469228055,3.7612001156935624,4.61512051684126,0.6931471805599453,3.4657359027997265,2.3978952727983707,0.0,4.343805421853684,2.8903717578961645,1.9459101490553132,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,9.04944003229378,14.346139397261565,0.0
0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,17.216707972959764,1.3862943611198906,2.833213344056216,6.171700597410915,1.0986122886681098,0.6931471805599453,0.6931471805599453,2.0794415416798357,1.3862943611198906,7.597396320212795,1.791759469228055,3.367295829986474,4.634728988229636,1.0986122886681098,2.3978952727983707,2.70805020110221,0.0,3.784189633918261,2.70805020110221,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,9.619879899277503,14.577651076677729,0.0
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,16.759949589762293,0.6931471805599453,2.5649493574615367,5.8998973535824915,1.6094379124341003,0.0,1.0986122886681098,2.3978952727983707,1.0986122886681098,7.599901959208498,1.791759469228055,3.713572066704308,4.836281906951478,0.6931471805599453,1.9459101490553132,3.1354942159291497,0.0,2.995732273553991,2.6390573296152584,1.0986122886681098,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,9.160653303454886,13.668908241666465,0.0
1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,16.118095750958314,1.3862943611198906,2.995732273553991,6.755768921984255,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,1.0986122886681098,7.595889917718538,1.791759469228055,2.0794415416798357,4.51085950651685,1.6094379124341003,3.4965075614664802,3.1354942159291497,0.0,2.5649493574615367,2.302585092994046,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,8.522907252326364,13.027055397597584,0.0
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,16.588099342704055,0.6931471805599453,1.6094379124341003,6.240275845170769,1.0986122886681098,0.0,0.6931471805599453,1.6094379124341003,0.0,7.597897950521784,1.791759469228055,2.70805020110221,4.7535901911063645,1.0986122886681098,2.772588722239781,2.6390573296152584,0.0,2.4849066497880004,1.9459101490553132,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,8.990827514733997,14.023150735242188,0.0
1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,16.733281344102608,1.6094379124341003,2.3978952727983707,5.87493073085203,1.3862943611198906,0.6931471805599453,1.0986122886681098,2.0794415416798357,1.3862943611198906,7.594381242551817,1.791759469228055,3.4011973816621555,4.927253685157205,0.6931471805599453,1.9459101490553132,3.295836866004329,0.0,3.6635616461296463,2.833213344056216,1.791759469228055,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,9.139510791033043,13.475186157431489,0.0
0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,18.28141868811311,1.0986122886681098,1.6094379124341003,5.0238805208462765,1.791759469228055,0.6931471805599453,0.6931471805599453,2.0794415416798357,1.3862943611198906,7.602900462204755,1.0986122886681098,3.4339872044851463,4.955827057601261,0.6931471805599453,2.3978952727983707,2.5649493574615367,0.0,4.110873864173311,2.995732273553991,2.4849066497880004,0.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,10.67904036367652,15.796512164761882,0.0
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,17.147715103853763,0.6931471805599453,2.4849066497880004,5.062595033026967,1.0986122886681098,0.0,0.6931471805599453,1.0986122886681098,1.0986122886681098,7.607878073278507,1.6094379124341003,1.9459101490553132,4.7535901911063645,1.0986122886681098,2.3978952727983707,3.091042453358316,0.6931471805599453,2.772588722239781,2.1972245773362196,1.3862943611198906,0.6931471805599453,0.0,1.0986122886681098,0.0,0.6931471805599453,0.0,9.540405532772661,14.103193380415775,17.147715103853763
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.592368256649284,1.0986122886681098,2.302585092994046,6.79794041297493,1.3862943611198906,0.0,0.6931471805599453,2.5649493574615367,0.0,7.604396348796338,1.6094379124341003,3.9318256327243257,4.430816798843313,0.6931471805599453,2.5649493574615367,3.044522437723423,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.990973399595544,10.596659732783579,0.0
0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,17.989897843244528,0.6931471805599453,2.302585092994046,4.890349128221754,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.791759469228055,0.6931471805599453,7.607381425639791,1.0986122886681098,3.044522437723423,4.430816798843313,1.0986122886681098,2.5649493574615367,2.772588722239781,0.6931471805599453,2.4849066497880004,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.383044250007375,15.281847857526905,17.989897843244528
0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,17.909855136853043,1.6094379124341003,1.791759469228055,6.0014148779611505,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.9459101490553132,1.0986122886681098,7.600902459542082,1.791759469228055,3.2188758248682006,4.762173934797756,0.6931471805599453,3.1354942159291497,2.833213344056216,0.0,3.1780538303479458,2.5649493574615367,1.791759469228055,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,10.309486101797654,15.137266664613225,0.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.588099342704055,0.6931471805599453,1.6094379124341003,5.720311776607412,2.302585092994046,0.0,0.6931471805599453,2.302585092994046,0.6931471805599453,7.605392364814935,1.9459101490553132,3.6375861597263857,4.875197323201151,0.6931471805599453,2.3978952727983707,1.9459101490553132,0.0,2.5649493574615367,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98333029151797,14.79634018597593,0.0
0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,16.588099342704055,1.3862943611198906,2.995732273553991,5.332718793265369,0.6931471805599453,0.0,0.6931471805599453,2.1972245773362196,0.0,7.593877844605118,1.6094379124341003,3.4965075614664802,4.51085950651685,1.0986122886681098,2.4849066497880004,2.833213344056216,0.0,2.70805020110221,1.791759469228055,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,8.994849141887649,13.815511557963774,0.0
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,14.508658238524095,1.0986122886681098,1.791759469228055,5.786897381366708,1.6094379124341003,0.0,0.6931471805599453,2.1972245773362196,0.0,7.602900462204755,1.3862943611198906,3.5553480614894135,4.61512051684126,1.3862943611198906,2.1972245773362196,2.833213344056216,0.0,3.295836866004329,1.9459101490553132,2.1972245773362196,0.0,1.3862943611198906,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,6.907257401691861,11.736077016252437,0.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.137266664613225,1.0986122886681098,2.302585092994046,5.932245187448011,1.3862943611198906,0.0,0.6931471805599453,1.0986122886681098,1.0986122886681098,7.606387389772652,1.791759469228055,2.1972245773362196,5.049856007249537,0.6931471805599453,3.4965075614664802,1.791759469228055,0.0,2.302585092994046,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.531912253296782,13.527829818844937,0.0
0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,17.216707972959764,1.3862943611198906,2.70805020110221,5.303304908059076,1.791759469228055,0.0,1.0986122886681098,1.791759469228055,0.6931471805599453,7.60688453121963,1.3862943611198906,2.995732273553991,4.553876891600541,1.6094379124341003,2.8903717578961645,3.784189633918261,0.0,4.204692619390966,2.6390573296152584,2.302585092994046,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,9.610387580940477,13.455509257265174,0.0
1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,16.759949589762293,1.0986122886681098,2.3978952727983707,5.8916442118257715,0.6931471805599453,0.0,0.6931471805599453,1.791759469228055,0.6931471805599453,7.594381242551817,1.791759469228055,3.091042453358316,4.5217885770490405,0.6931471805599453,3.4339872044851463,2.1972245773362196,0.0,2.5649493574615367,2.4849066497880004,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,9.166176213378892,14.680508416503422,0.0
0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,14.88022163978423,1.0986122886681098,2.772588722239781,5.8289456176102075,1.6094379124341003,0.0,0.6931471805599453,2.3978952727983707,1.0986122886681098,7.605890001053122,1.791759469228055,3.7612001156935624,4.51085950651685,1.0986122886681098,2.70805020110221,3.4011973816621555,0.0,2.833213344056216,2.1972245773362196,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,7.275521448915969,11.51293546492023,0.0
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,17.073607134447293,1.3862943611198906,1.791759469228055,5.14166355650266,0.6931471805599453,0.0,1.6094379124341003,1.3862943611198906,1.3862943611198906,7.607381425639791,1.791759469228055,2.3978952727983707,4.718498871295094,0.6931471805599453,2.302585092994046,2.4849066497880004,0.0,3.044522437723423,2.4849066497880004,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,9.466799946387477,14.675712246264219,0.0
0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,16.012735246411598,1.0986122886681098,2.302585092994046,5.942799375126701,0.0,0.0,0.6931471805599453,2.4849066497880004,1.3862943611198906,7.60489448081162,1.791759469228055,3.8501476017100584,4.61512051684126,0.6931471805599453,2.833213344056216,2.0794415416798357,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.408561761643352,14.066825764022655,0.0
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,16.588099342704055,1.0986122886681098,1.6094379124341003,5.905361848054571,1.0986122886681098,0.0,0.6931471805599453,2.0794415416798357,1.3862943611198906,7.607381425639791,0.6931471805599453,3.332204510175204,4.7535901911063645,0.6931471805599453,2.4849066497880004,2.995732273553991,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.981340491078557,13.64366148853691,0.0
1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,15.607270193858982,1.0986122886681098,2.302585092994046,5.438079308923196,1.0986122886681098,0.0,0.6931471805599453,2.1972245773362196,0.0,7.60489448081162,1.3862943611198906,3.4965075614664802,4.499809670330265,0.6931471805599453,2.70805020110221,1.9459101490553132,0.0,1.6094379124341003,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.003208122463338,13.815511557963774,0.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.588099342704055,0.6931471805599453,2.302585092994046,6.697034247666484,1.9459101490553132,0.0,0.6931471805599453,2.0794415416798357,1.3862943611198906,7.605890001053122,1.6094379124341003,3.332204510175204,4.442651256490317,0.6931471805599453,2.3978952727983707,3.1354942159291497,0.0,2.9444389791664403,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98283247000681,13.497058201844794,0.0
0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,13.60479076121576,1.3862943611198906,1.6094379124341003,5.978885764901122,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,7.589841512182657,1.9459101490553132,3.9889840465642745,4.672828834461906,1.0986122886681098,2.6390573296152584,2.302585092994046,0.0,2.5649493574615367,1.9459101490553132,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,6.017891470448881,11.407576060361786,0.0
0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,17.50439003707821,1.3862943611198906,1.6094379124341003,5.231108616854587,1.3862943611198906,0.0,0.6931471805599453,2.3978952727983707,1.0986122886681098,7.604396348796338,1.6094379124341003,3.7612001156935624,4.875197323201151,0.6931471805599453,2.5649493574615367,3.7376696182833684,1.3862943611198906,4.07753744390572,3.091042453358316,1.3862943611198906,0.0,0.0,0.6931471805599453,0.0,0.0,1.3862943611198906,9.900542192298861,13.790818970373378,16.4057777984101
0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,16.118095750958314,0.6931471805599453,2.302585092994046,4.919980925828125,0.6931471805599453,0.0,0.6931471805599453,1.3862943611198906,1.3862943611198906,7.6093665379542115,1.3862943611198906,2.6390573296152584,4.762173934797756,0.6931471805599453,3.1354942159291497,4.2626798770413155,0.0,3.2188758248682006,2.4849066497880004,1.9459101490553132,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,8.509426601448512,11.86960740888446,0.0
1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,16.380459992348886,1.0986122886681098,2.9444389791664403,5.552959584921617,1.791759469228055,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,7.60339933974067,1.6094379124341003,1.6094379124341003,4.736198448394496,0.6931471805599453,3.044522437723423,3.367295829986474,0.0,4.836281906951478,3.258096538021482,1.9459101490553132,0.0,1.3862943611198906,1.0986122886681098,0.0,0.6931471805599453,1.0986122886681098,8.777713595186725,13.048257559094441,0.0
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,16.588099342704055,1.3862943611198906,1.791759469228055,5.545177444479562,1.6094379124341003,0.0,1.0986122886681098,2.302585092994046,0.6931471805599453,7.601402334583733,0.6931471805599453,3.6888794541139363,4.736198448394496,0.6931471805599453,2.995732273553991,3.1354942159291497,0.0,2.6390573296152584,1.791759469228055,1.6094379124341003,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,8.987321812850125,13.497058201844794,0.0
0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,17.858561843342684,1.6094379124341003,2.772588722239781,6.042632833682381,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.3862943611198906,1.3862943611198906,7.601901959875166,1.6094379124341003,2.302585092994046,4.820281565605037,1.0986122886681098,2.4849066497880004,2.70805020110221,0.0,2.3978952727983707,1.9459101490553132,1.0986122886681098,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,10.257194595862073,15.21950474179757,0.0
0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,16.380459992348886,1.6094379124341003,2.995732273553991,6.0473721790462776,0.6931471805599453,0.0,0.6931471805599453,2.3978952727983707,1.0986122886681098,7.604396348796338,2.0794415416798357,3.7376696182833684,4.653960350157523,0.6931471805599453,3.044522437723423,4.110873864173311,0.0,2.833213344056216,2.1972245773362196,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,8.77671624269203,12.286119968577674,0.0
0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,16.588099342704055,1.3862943611198906,2.8903717578961645,5.8998973535824915,1.0986122886681098,0.0,0.6931471805599453,2.0794415416798357,1.3862943611198906,7.59488438721652,1.791759469228055,3.367295829986474,4.51085950651685,0.6931471805599453,2.9444389791664403,2.1972245773362196,0.0,3.044522437723423,2.1972245773362196,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,8.993842217441609,14.508658238524095,0.0
0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,16.588099342704055,1.0986122886681098,1.6094379124341003,6.284134161070802,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,7.608374474380783,1.9459101490553132,1.3862943611198906,4.564348191467836,0.6931471805599453,2.8903717578961645,1.6094379124341003,0.6931471805599453,2.302585092994046,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.980347074003955,15.201805169084134,16.588099342704055
1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,17.50439003707821,1.3862943611198906,2.995732273553991,5.337538079701318,1.0986122886681098,0.0,1.0986122886681098,1.6094379124341003,0.0,7.602900462204755,2.0794415416798357,2.70805020110221,4.48863636973214,1.3862943611198906,2.70805020110221,2.8903717578961645,0.6931471805599453,2.4849066497880004,2.302585092994046,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,9.902038750158681,14.671177093021905,17.50439003707821
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,15.76142084987672,1.0986122886681098,2.302585092994046,5.60947179518496,1.0986122886681098,0.0,0.6931471805599453,1.9459101490553132,1.0986122886681098,7.5953872788539725,1.3862943611198906,3.2188758248682006,4.6913478822291435,1.0986122886681098,2.4849066497880004,2.772588722239781,0.6931471805599453,3.828641396489095,2.5649493574615367,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,8.166820279482701,13.053372648772225,15.76142084987672
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.544019369551084,0.6931471805599453,1.6094379124341003,5.908082938168931,1.3862943611198906,0.0,1.0986122886681098,2.302585092994046,0.6931471805599453,7.6093665379542115,1.6094379124341003,3.58351893845611,4.948759890378168,0.6931471805599453,2.1972245773362196,3.367295829986474,0.0,3.2188758248682006,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.937788769826385,10.211850280569958,0.0
1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,18.5159909328476,1.0986122886681098,2.772588722239781,6.2324480165505225,1.9459101490553132,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,7.608374474380783,1.3862943611198906,2.3978952727983707,4.634728988229636,0.6931471805599453,3.1354942159291497,3.7376696182833684,0.0,4.51085950651685,2.995732273553991,1.791759469228055,0.0,0.0,0.6931471805599453,0.0,0.0,1.0986122886681098,10.908131159401483,14.802419229779586,0.0
